Date,CHS,JP,BA,CITI,WF,GS,MS,USB,ICBC,CCB,BOC,BCOM,CBM,IBC
2/15/2019,1.539093775,6.552741061,0.4894553,3.638508175,2.0072621,32.4767005,1.4116437,0.802472825,0.000337165,0.000253551,0.000337165,0.000296677,0.01561771,0.000337165
2/8/2019,4.6038204,8.1124157,0.6052277,5.6281657,2.4944783,55.19526996,3.285621325,1.9725959,0.000261405,0.00047307,0.000261405,0.00018014,0.015436361,0.000261405
2/1/2019,0.9676801,3.1477687,1.1368284,1.4526023,1.1430757,22.2912175,0.5497866,0.555752775,0.000419772,0.0005282,0.000419772,0.000409451,0.029365592,0.000419772
1/25/2019,0.978614355,2.7796159,0.4659748,4.7572907,0.496955675,24.3922846,1.155068275,0.7447497,0.000160393,0.000168125,0.000160393,0.000155984,0.006858819,0.000160393
1/18/2019,3.9866083,7.0625782,2.5425805,8.7926777,2.508421275,110.6980732,5.762552057,2.5145893,0.000284848,0.000294626,0.000284848,0.000273276,0.0185561,0.000284848
1/11/2019,1.130815439,4.0264299,0.3679107,2.8226886,0.8598199,15.9415473,1.0337773,0.6758793,0.000377228,0.000474955,0.000377228,0.000280163,0.020859868,0.000377228
1/4/2019,1.832466275,8.7343621,0.9507261,7.217911925,2.1342787,30.4012893,2.9490659,1.2983013,0.000368955,0.000508966,0.000368955,0.000438633,0.021178134,0.000368955
12/28/2018,5.4476837,19.9778121,1.1484111,6.2370043,5.1640029,95.6435423,4.1144806,2.9213941,0.000393004,0.000193567,0.000393004,0.000258212,0.012043661,0.000393004
12/21/2018,2.747376425,13.72891118,1.6623719,9.989232925,2.90068215,85.3069539,5.4703029,5.2505869,0.000322415,0.000593486,0.000322415,0.000158249,0.046967756,0.000322415
12/14/2018,4.6717663,7.0087994,0.6295188,3.4959627,1.925226033,59.8794287,1.9486953,2.398845425,0.000602255,0.000786682,0.000602255,0.000299791,0.043894976,0.000602255
12/7/2018,6.419252975,17.8189159,2.021718475,11.46280133,4.6190724,58.6040011,7.9935779,3.652685249,0.000444469,0.000814522,0.000444469,0.000449999,0.02066517,0.000444469
11/30/2018,1.7143867,3.0986347,0.5899781,3.200754675,0.9798039,53.6348303,1.566026859,1.291765275,0.000361235,0.000588182,0.000361235,0.0001409,0.01101739,0.000361235
11/23/2018,2.0777427,8.9531739,0.3944439,2.986581125,1.2444013,25.9076841,2.061296725,1.6686819,0.000158197,0.000439367,0.000158197,0.000149951,0.012474828,0.000158197
11/16/2018,1.8740081,17.10541764,1.3691027,6.547797921,2.6526747,130.7293539,6.1073995,1.676170575,0.000427133,0.000603536,0.000427133,0.0004257,0.010500111,0.000427133
11/9/2018,3.6060943,10.56539047,0.8289783,7.2463324,4.7740231,57.0137981,1.196685225,0.8661099,0.000370277,0.000657196,0.000370277,0.000187138,0.048993863,0.000370277
11/2/2018,5.7354924,19.3470607,1.6254791,4.9756252,3.4650117,98.6580364,5.9927804,1.4013667,0.000909063,0.001635426,0.000909063,0.000513121,0.187286856,0.000909063
10/26/2018,7.0296737,7.0042699,1.5997669,9.6430883,3.6881473,126.8559219,3.682470575,1.9297993,0.00047447,0.000802541,0.00047447,0.000301037,0.059468979,0.00047447
10/19/2018,3.223020436,9.9058273,1.1935143,2.8357773,3.1203948,64.5645647,7.8889559,3.940750325,0.000359903,0.00054391,0.000359903,0.00028257,0.024526684,0.000359903
10/12/2018,9.1566107,31.0556314,2.6378561,9.3612283,4.8384905,85.48441999,5.701117075,8.044919475,0.000814263,0.001172305,0.000814263,0.000440026,0.051090695,0.000814263
10/5/2018,4.3312387,7.424816422,1.039387373,4.341539519,1.896902825,27.6955873,1.5792063,1.263453525,0.000656141,0.001026021,0.000656141,0.000333936,0.019641614,0.000656141
9/28/2018,1.1961958,8.1950852,0.6824284,2.5163737,1.8236047,28.2254996,1.5880807,2.139676164,0.000382677,0.000325502,0.000382677,0.000293252,0.022620563,0.000382677
9/21/2018,3.2203663,11.2326074,0.5843977,7.3214254,1.7310883,57.7678045,3.6631003,0.989541025,0.001276608,0.001634658,0.001276608,0.000463409,0.045662708,0.001276608
9/14/2018,0.557884675,1.9423927,0.3226549,3.7807151,1.674600819,20.65686824,0.7768057,0.4092311,0.000758999,0.000983514,0.000758999,0.000420733,0.032643179,0.000758999
9/7/2018,2.8108493,2.4298732,0.1857219,1.975913225,1.278976025,17.1693783,0.7816611,0.3049898,0.000367022,0.001099624,0.000367022,0.000318082,0.014985142,0.000367022
8/31/2018,1.270564668,5.862490591,0.3758741,2.5394173,0.9377129,36.5846318,1.990345425,0.4342829,0.000576813,0.0007677,0.000576813,0.000144001,0.027131297,0.000576813
8/24/2018,2.3745499,2.606652625,0.1658128,2.005758325,0.455091775,15.51481428,0.445092525,0.584596143,0.000267034,0.00028775,0.000267034,0.000529153,0.013656503,0.000267034
8/17/2018,1.257962275,4.016822524,0.424458075,2.5161709,0.525929375,19.7618203,1.2785697,0.48456235,0.000549177,0.000740584,0.000549177,0.000144776,0.029633559,0.000549177
8/10/2018,2.1249016,6.08242878,0.4853217,4.0820821,2.1442821,56.6886583,2.777465,0.510040475,0.000128048,0.000353441,0.000128048,0.000183789,0.021063005,0.000128048
8/3/2018,2.4808369,5.1572449,0.2142609,2.007822025,2.410701475,18.2944801,1.7593647,0.9083929,0.000477082,0.001110726,0.000477082,0.000389295,0.026620993,0.000477082
7/27/2018,1.2450051,4.7667883,0.2529238,1.7053083,1.4210398,11.7630224,0.578420675,0.5662442,0.000633518,0.001433955,0.000633518,0.000237058,0.030850359,0.000633518
7/20/2018,5.8107158,6.2320987,0.5052341,3.089359675,1.110844901,16.5438579,3.8257627,0.7342221,0.000863732,0.001223246,0.000863732,0.000393799,0.036080988,0.000863732
7/13/2018,2.2246896,5.7994281,0.5833387,4.8258969,5.7054137,13.6707991,0.6857017,1.097784119,0.000681417,0.000625978,0.000681417,0.000295315,0.023057318,0.000681417
7/6/2018,2.7665977,6.364471675,0.3200025,0.9283841,1.1000573,14.9850367,1.2934417,0.4177945,0.001466394,0.000820603,0.001466394,0.001111694,0.028451519,0.001466394
6/29/2018,1.536418411,6.3671569,0.4987857,9.6613041,7.377169675,14.1617993,1.727767726,0.964459825,0.001140786,0.00156881,0.001140786,0.000762512,0.052705077,0.001140786
6/22/2018,1.2310161,4.0305523,0.2533449,3.1951233,1.5234817,18.42982323,0.9967386,1.1518221,0.000353994,0.000964276,0.000353994,0.000391451,0.010297917,0.000353994
6/15/2018,2.8587895,11.8896206,0.913684925,5.121012801,1.2441649,32.4625517,1.3115596,1.0904046,0.000362572,0.000372708,0.000362572,0.000214755,0.010507994,0.000362572
6/8/2018,2.0950128,8.1000739,0.7008837,2.833791525,1.1387787,33.7255059,2.070084947,0.7945924,0.000356787,0.000589154,0.000356787,0.000357378,0.011553274,0.000356787
6/1/2018,2.4451231,8.909686475,0.5600852,4.0194199,2.6857419,31.3774263,3.6137101,3.247760825,0.000651441,0.000750283,0.000651441,0.000385441,0.01261135,0.000651441
5/25/2018,3.8966444,7.990159994,0.8105551,4.1625893,1.9841337,18.3534965,2.828317775,0.8494694,0.000304557,0.000577665,0.000304557,0.000173783,0.021137168,0.000304557
5/18/2018,0.8370713,3.9874474,0.4023673,2.3701439,0.885428775,23.6584339,0.7690733,0.2575703,0.000339151,0.001212484,0.000339151,0.000116703,0.037662397,0.000339151
5/11/2018,3.5607013,10.1424889,0.6586246,4.7753795,2.388621675,32.84941297,3.0902847,1.2583699,0.000409209,0.000552263,0.000409209,0.000217587,0.045535962,0.000409209
5/4/2018,2.9136533,12.52669845,1.6414857,4.0210294,2.5192001,109.1522593,3.328798669,2.574336275,0.000917126,0.000900015,0.000917126,0.000581644,0.050802985,0.000917126
4/27/2018,4.0208507,7.4271603,0.5583806,2.9129409,1.65248655,61.2819734,1.509501225,0.8079961,0.000360335,0.000520089,0.000360335,0.000202523,0.017057088,0.000360335
4/20/2018,3.757623,7.3290103,0.5518666,2.6507159,1.7634237,47.8838773,2.8786534,1.8447069,0.001072829,0.000855379,0.001072829,0.000329546,0.020351066,0.001072829
4/13/2018,3.1118527,18.7715607,1.3114861,8.2227319,2.1726701,81.53315729,2.4461709,1.06158155,0.00083481,0.000918352,0.00083481,0.000369743,0.07502328,0.00083481
4/6/2018,3.1127513,22.5526967,1.6136773,9.102359225,6.295150975,100.8998003,5.7261547,2.8779893,0.000833349,0.000906331,0.000833349,0.000171816,0.024753602,0.000833349
3/30/2018,6.0433331,12.5064932,1.3783884,3.8860633,2.1568657,80.1960257,4.1512199,2.0995987,0.000643527,0.001293526,0.000643527,0.00038163,0.029232476,0.000643527
3/23/2018,7.8401421,23.1817609,2.358792,9.1457061,3.3656253,70.1311519,8.0075183,2.6914472,0.001559243,0.002901239,0.001559243,0.000585182,0.06117096,0.001559243
3/16/2018,2.459417521,6.0648727,0.5230864,3.7998904,1.4249131,60.62986989,2.876239575,1.460674269,0.001028597,0.001247317,0.001028597,0.000421518,0.019321815,0.001028597
3/9/2018,4.7034249,5.1327217,0.491894025,3.1274403,1.7755116,30.2175095,2.7735397,1.2697879,0.001516295,0.001635529,0.001516295,0.000628103,0.061643525,0.001516295
3/2/2018,12.0862789,24.6941301,2.3581124,13.08527814,6.1179946,187.0506036,8.3491857,5.2413198,0.001292174,0.001947521,0.001292174,0.000734213,0.034944658,0.001292174
2/23/2018,0.5774973,3.2989628,0.299301825,3.0123288,4.078033716,43.2648398,0.9735788,1.8092498,0.001006461,0.000979236,0.001006461,0.00083558,0.03277889,0.001006461
2/16/2018,3.228075178,13.2191597,1.1543819,3.9409251,5.3237245,103.4680787,2.3050924,2.2418593,0.001878659,0.003236988,0.001878659,0.000389281,0.051581001,0.001878659
2/9/2018,16.1208172,53.2057987,3.8295727,18.11362138,10.8125799,262.8178407,13.7939629,10.10388794,0.008973448,0.01322052,0.008973448,0.00431013,0.227430875,0.008973448
2/2/2018,1.569301975,4.163304074,0.3028564,3.5480028,1.9375153,72.9336646,1.9647727,1.0974557,0.001983571,0.004042317,0.001983571,0.001996163,0.056849336,0.001983571
1/26/2018,1.7741063,2.0605588,0.1148853,1.632711691,0.6869149,54.3848699,0.7830757,0.3486871,0.000767012,0.002155205,0.000767012,0.001183597,0.100737608,0.000767012
1/19/2018,1.4782473,4.4868893,1.0710513,2.6535092,1.485945025,83.25539408,5.3878989,2.2498558,0.001201872,0.001717194,0.001201872,0.001924503,0.048237483,0.001201872
1/12/2018,2.0108709,5.2827943,0.3017803,2.376455841,1.495967821,14.2169278,1.1282443,0.6803263,0.000359835,0.00036693,0.000359835,0.000229015,0.04471461,0.000359835
1/5/2018,1.0757494,5.023231565,0.2134549,2.268858175,1.6218397,19.2025075,1.2535327,0.853371938,0.000579313,0.00041273,0.000579313,5.68616E-05,0.026993348,0.000579313
12/29/2017,0.3880841,1.7487388,0.0698476,0.4765126,0.296779225,15.2303761,0.2654211,0.2711107,9.95599E-05,7.45021E-05,9.95599E-05,5.25456E-05,0.010860996,9.95599E-05
12/22/2017,0.514174575,2.7904193,0.1531977,1.1720491,1.9006423,28.49317408,0.8316769,0.528238118,7.58172E-05,7.94831E-05,7.58172E-05,4.97576E-05,0.01298102,7.58172E-05
12/15/2017,1.7684604,3.6686061,0.3130837,4.3357258,1.9254919,48.9840451,1.4487613,1.2803443,0.000895383,0.000872732,0.000895383,0.000281265,0.027911567,0.000895383
12/8/2017,1.7719973,9.6877019,0.4278852,6.0471979,2.3019838,47.5355162,2.2315617,2.352403725,0.000392077,0.000419318,0.000392077,0.00029038,0.02029162,0.000392077
12/1/2017,2.2155001,21.7606283,1.4730741,11.77385244,4.6768257,67.4846732,4.0499433,5.4470223,0.000101756,0.000261181,0.000101756,9.09345E-05,0.024381199,0.000101756
11/24/2017,1.063408975,1.6029931,0.0562781,1.7330553,0.2976283,5.0433861,0.5999075,0.1147867,0.000865264,0.000715717,0.000865264,0.000264725,0.075825243,0.000865264
11/17/2017,0.7351603,4.0256347,0.7202422,2.611470769,1.0360451,27.1138327,1.015425325,0.5419567,0.000428398,0.000505766,0.000428398,0.00013469,0.030628118,0.000428398
11/10/2017,1.18777015,6.17383678,0.856264784,2.6346428,3.1421359,23.2923429,2.2306603,2.3612083,0.000302144,0.000396833,0.000302144,0.000206751,0.026968602,0.000302144
11/3/2017,1.489400925,1.5423011,0.20775235,1.1273179,0.8572001,26.6187237,0.7038393,0.5020539,0.000634315,0.000200677,0.000634315,0.000325329,0.018147799,0.000634315
10/27/2017,1.004670125,3.068327081,0.2652249,1.4602391,0.5919331,20.5753779,1.256488,0.376510114,0.000659054,0.00071631,0.000659054,0.000190593,0.02603976,0.000659054
10/20/2017,3.5518659,2.3773323,0.1973001,1.3462671,1.5181891,36.0840171,1.2388579,2.199891825,0.000893798,0.000788096,0.000893798,0.000172148,0.029942845,0.000893798
10/13/2017,0.6838297,2.7617836,0.5953155,8.2934323,2.7029621,28.1569141,1.6254268,0.379644875,0.000383432,0.000357184,0.000383432,0.000131978,0.002964928,0.000383432
10/6/2017,2.6184867,1.8658443,0.1945147,2.2585947,0.4226261,19.37471067,0.9994219,0.5638273,0.001310775,0.001363239,0.001310775,0.000514454,0.024589872,0.001310775
9/29/2017,1.435079075,2.846495091,0.5007196,2.604448721,0.9594608,26.72397078,0.80003795,0.776169189,0.000216021,9.06175E-05,0.000216021,5.19494E-05,0.009591132,0.000216021
9/22/2017,0.8056183,2.9148708,0.2388791,2.7082933,1.1799805,12.0194037,0.7494214,0.8913507,0.000273301,0.000113527,0.000273301,9.91073E-05,0.008163114,0.000273301
9/15/2017,1.786186075,1.8695269,0.5408532,3.6899374,0.5252841,31.2412369,1.3441247,0.922118587,0.000560719,0.000562016,0.000560719,0.000187266,0.025654886,0.000560719
9/8/2017,1.2506037,1.936356175,0.2383228,1.55757435,0.5509013,26.6866822,0.7040353,1.041109025,0.00025037,0.000228752,0.00025037,0.000215142,0.012346097,0.00025037
9/1/2017,1.113057728,2.0379537,0.5427247,3.086499029,0.2862853,66.7703497,2.399417369,0.5400214,0.000487828,0.000541211,0.000487828,0.000626718,0.020589049,0.000487828
8/25/2017,0.467538986,2.2748406,0.4197643,2.2086679,0.6881603,16.52034388,1.6784001,0.420130075,0.000532213,0.000594838,0.000532213,0.000384404,0.035477215,0.000532213
8/18/2017,1.582029629,4.6565433,0.8388145,3.4679631,1.780137666,43.8300196,2.712621975,1.7317999,0.000896369,0.00092733,0.000896369,0.000129731,0.015185261,0.000896369
8/11/2017,1.321812825,5.559111697,0.6865173,3.2342149,0.9767917,74.7821359,3.344571088,1.106056075,0.000626272,0.000560617,0.000626272,0.000281275,0.025007432,0.000626272
8/4/2017,0.786796775,2.4083463,0.2079997,1.7926289,2.9524038,9.4031884,1.2062993,0.3675174,0.000312212,0.000167613,0.000312212,0.000263383,0.027915274,0.000312212
7/28/2017,0.7361071,3.434532975,0.418553725,3.4290081,2.244878575,7.9694611,1.266763975,1.5289081,0.000239912,0.000354122,0.000239912,0.00015123,0.028258629,0.000239912
7/21/2017,0.7504724,1.0606801,0.1177141,0.8592643,0.5261811,35.0070083,2.320422189,0.9389671,0.000207006,0.000113997,0.000207006,0.000184634,0.011667773,0.000207006
7/14/2017,0.8361927,4.2272247,0.5845509,2.8222861,1.3211881,15.0476229,1.621695325,0.5607483,0.001045494,0.001426968,0.001045494,0.000461599,0.014803421,0.001045494
7/7/2017,0.5109691,2.7635767,0.1720323,1.2319401,0.726467025,21.9798996,0.9522887,0.348385125,0.000151653,0.000181062,0.000151653,0.000118685,0.018536674,0.000151653
6/30/2017,3.2231367,10.70788983,1.1726167,6.009723225,5.2555519,56.90273888,2.1370419,2.0947703,6.26915E-05,0.000241536,6.26915E-05,0.000125892,0.008175155,6.26915E-05
6/23/2017,0.648723475,1.3210783,0.5521351,1.1167973,1.5791866,40.9318934,2.3396845,1.438773775,0.00021138,0.000835694,0.00021138,0.000238965,0.021134455,0.00021138
6/16/2017,0.9963247,1.5568129,0.3556271,1.661913,0.6273473,25.3642129,1.4347512,0.8868327,7.09093E-05,0.000154751,7.09093E-05,0.00011036,0.015525222,7.09093E-05
6/9/2017,2.443988925,4.8161934,0.6913273,4.7096187,1.9695597,30.4518303,2.7586164,1.6568182,0.00031288,0.000312872,0.00031288,0.000296405,0.015453504,0.00031288
6/2/2017,2.1294753,3.771823225,0.4483344,2.247525681,1.3544433,54.0211174,1.754307575,0.7695241,0.000181278,0.000296122,0.000181278,7.37335E-05,0.00961889,0.000181278
5/26/2017,0.8664682,1.7415721,0.2886937,1.7753449,0.4816684,43.4989671,1.1071821,0.883708225,0.000228203,0.00048977,0.000228203,0.000298915,0.038930366,0.000228203
5/19/2017,3.724329475,9.1091739,1.0682357,6.0716048,1.6169347,70.6319578,4.7620229,2.0664636,0.000108078,0.000208296,0.000108078,0.000182846,0.004458406,0.000108078
5/12/2017,1.1025181,1.123332837,0.1336521,0.3664566,2.2860409,7.4463917,0.4127114,0.6674347,0.0002042,0.000469303,0.0002042,0.000438642,0.008939388,0.0002042
5/5/2017,1.0889289,1.4361896,0.2411174,1.7430761,0.9660427,30.2887129,0.5287591,1.1912005,0.000277823,0.000144264,0.000277823,0.000276368,0.002423762,0.000277823
4/28/2017,1.4892845,3.6415849,0.6236641,1.7527322,1.090630469,38.6787212,1.4142853,0.9770612,0.000187038,0.00040727,0.000187038,0.000513637,0.008274934,0.000187038
4/21/2017,1.4022439,1.5019344,0.3684421,1.046389688,2.627134575,74.678262,2.3931916,1.0093447,0.000199852,0.000361956,0.000199852,0.000469126,0.002822644,0.000199852
4/14/2017,1.391572919,2.2641871,0.1983799,1.958138775,2.427597541,14.0057179,0.7907087,0.458271325,0.000120673,0.000204276,0.000120673,0.000119356,0.003499706,0.000120673
4/7/2017,1.1993497,4.1437887,0.3583645,2.7196633,0.9782417,25.1107174,1.1256878,0.7739209,0.000216819,0.000334491,0.000216819,0.000460271,0.005151765,0.000216819
3/31/2017,4.5456973,6.8954229,0.9882919,5.711615937,1.9902127,46.1705713,4.8166093,2.2628929,0.000180259,0.000355338,0.000180259,0.000256548,0.010409488,0.000180259
3/24/2017,2.708490175,9.8685532,1.8416821,4.4634373,3.8454124,74.5089877,3.4907816,3.5062723,0.000330509,0.000365544,0.000330509,0.000302203,0.004737141,0.000330509
3/17/2017,1.1387013,2.195117185,0.1844494,0.7306097,0.670828575,9.3167044,0.570486775,0.5212921,0.000306575,0.000585508,0.000306575,0.000398831,0.00693236,0.000306575
3/10/2017,0.6838188,2.332508721,0.2390261,3.619530425,0.643290325,25.6719927,0.9141547,0.671180775,0.00014824,0.000364481,0.00014824,0.000313989,0.005909217,0.00014824
3/3/2017,5.7029766,7.274835775,0.6975939,2.402344563,2.1586856,32.9834636,1.4134969,1.5605111,0.000330677,0.00024128,0.000330677,0.000486213,0.005898229,0.000330677
2/24/2017,1.062688725,1.2877237,0.3830931,1.4891341,0.7847511,16.2880425,1.0376538,0.2151706,0.000148406,0.0002798,0.000148406,0.000828245,0.005430616,0.000148406
2/17/2017,1.8849262,3.4864189,0.5691025,2.2989796,1.840097475,14.3160447,1.1266531,0.783409325,0.000647896,0.001236098,0.000647896,0.001216718,0.017849066,0.000647896
2/10/2017,0.6842799,2.2238131,0.4333441,2.4477379,2.526276175,27.1154455,1.0983163,0.8546256,0.000329979,0.000454077,0.000329979,0.000417787,0.011112752,0.000329979
2/3/2017,3.1834531,4.8519319,0.3630457,2.908118925,1.267582825,88.4853827,3.3067473,0.983123284,6.15022E-05,0.000128532,6.15022E-05,0.00012089,0.002616146,6.15022E-05
1/27/2017,1.1698236,1.974774425,0.431113975,2.889373925,3.736150547,40.4538757,2.684406025,1.2152287,0.000117895,0.00024096,0.000117895,8.69015E-05,0.004691996,0.000117895
1/20/2017,3.388907,1.7832749,0.4252134,2.1278637,1.5616919,33.3589228,1.5985453,1.379180675,0.000150626,5.3408E-05,0.000150626,0.000161042,0.000729593,0.000150626
1/13/2017,0.952578925,3.1675627,0.413236071,2.0847447,2.9286889,37.7055889,1.8085414,0.674500817,0.000149083,0.000263557,0.000149083,0.000156562,0.002296232,0.000149083
1/6/2017,1.0783582,2.554785264,0.2872912,1.7660821,1.607428325,42.8043764,1.6643892,1.0143267,0.000147131,0.000144518,0.000147131,0.00033255,0.005534557,0.000147131
12/30/2016,0.5107821,2.5506927,0.321843825,2.4398854,1.0729339,28.5299866,0.807708874,0.559756975,0.000233452,0.000803669,0.000233452,0.000279274,0.002325711,0.000233452
12/23/2016,1.19622465,2.4687703,0.1253902,1.2895438,1.1601109,24.6765049,1.0959264,0.7021783,0.000123579,0.000356472,0.000123579,0.000263461,0.005788226,0.000123579
12/16/2016,1.0450332,3.6684161,0.6529498,2.0529486,4.2032283,51.1937902,1.3622047,0.6204109,0.000361329,0.000637843,0.000361329,0.000671656,0.013446962,0.000361329
12/9/2016,0.6976177,1.1733869,0.5590618,4.3182519,4.5236395,43.3521843,1.689354301,1.1687903,0.000179077,0.000194425,0.000179077,0.000692476,0.006542347,0.000179077
12/2/2016,1.1697286,4.508471051,1.3100451,2.5384867,3.9210198,84.6919824,1.9749443,1.4082276,0.000209578,0.000288037,0.000209578,0.000439511,0.002430016,0.000209578
11/25/2016,0.6091158,2.0694821,0.148580275,1.182610975,0.6701329,8.9713711,0.5890469,0.322617775,0.000283477,0.000501197,0.000283477,0.000437911,0.005769114,0.000283477
11/18/2016,1.1207617,6.3256686,0.2009983,2.1570724,4.4951847,16.3976944,1.61902735,1.1157291,0.000130827,0.000163104,0.000130827,0.000200415,0.002342657,0.000130827
11/11/2016,2.2083376,11.4050333,0.8682118,8.388709825,8.7891293,109.1085132,5.1244038,3.5493427,0.000812028,0.001026614,0.000812028,0.001334222,0.01095177,0.000812028
11/4/2016,0.656312675,1.2025287,0.1045281,1.3734889,0.8772011,8.7160587,0.5343641,0.381537625,0.000242132,0.000435798,0.000242132,0.000725942,0.006411803,0.000242132
10/28/2016,0.5122886,0.9752812,0.1788913,1.3390753,0.9215444,11.0840278,0.4708801,0.9169592,0.000290068,0.000510981,0.000290068,0.000437448,0.006415012,0.000290068
10/21/2016,1.3855166,1.450141525,0.1999069,0.7366369,0.6159747,20.2016867,1.0724041,1.0293339,0.000163234,0.000211758,0.000163234,0.00027332,0.001290051,0.000163234
10/14/2016,1.7415942,2.2524132,0.303255825,2.6564899,0.9645641,27.8230662,1.9733737,0.8683603,0.000641406,0.000846837,0.000641406,0.001115242,0.007036039,0.000641406
10/7/2016,0.9131542,0.9541894,0.1676493,1.451041075,1.2376795,13.3118611,0.76335835,0.8044987,0.00014537,0.000315024,0.00014537,0.000340873,0.0024288,0.00014537
9/30/2016,1.3016938,2.2187663,0.4024093,2.5536222,0.5166345,16.8126232,1.3430955,0.5587419,0.000441781,0.000173915,0.000441781,0.000305892,0.003660419,0.000441781
9/23/2016,0.5377633,1.6337925,0.0969509,0.580957636,1.7610479,7.317317289,0.4298691,0.4448612,0.000619871,0.000584905,0.000619871,0.000851333,0.011234165,0.000619871
9/16/2016,0.4654713,1.7005772,0.0968142,1.3223463,2.5764993,18.3098541,0.6725491,1.3651651,0.000160841,0.000207124,0.000160841,0.000569265,0.002379966,0.000160841
9/9/2016,0.392706325,0.2591157,0.0876567,1.1134788,0.3875367,12.36798252,0.2069369,0.0995143,0.000205749,0.000220799,0.000205749,0.00022334,0.002080405,0.000205749
9/2/2016,0.7469941,0.4687179,0.1065487,0.9715798,1.4057991,5.7800401,0.5666164,0.1163575,0.000142279,0.00031385,0.000142279,0.001043606,0.011539866,0.000142279
8/26/2016,0.2817457,0.9979609,0.1684919,0.3046661,0.1506457,6.0081931,0.5080027,0.107660975,0.000199608,0.000265779,0.000199608,8.77598E-05,0.004129158,0.000199608
8/19/2016,0.164709825,0.2624333,0.0268233,0.2844739,0.1044692,2.636767,0.4791609,0.1067281,0.000145621,0.000165116,0.000145621,0.000166444,0.005509981,0.000145621
8/12/2016,0.486176582,1.103511425,0.1091619,0.4186027,0.5707166,3.012806221,0.1904573,0.2634412,0.000275299,0.000791663,0.000275299,0.000267126,0.007421009,0.000275299
8/5/2016,1.7529769,2.6737839,0.3632839,3.9792863,0.7527109,18.8044944,0.9649617,1.453182475,0.000127447,0.000117117,0.000127447,0.000172319,0.002736428,0.000127447
7/29/2016,0.4908959,0.51313785,0.0760554,0.4346089,0.1407839,5.9967529,0.3035303,0.200775025,0.000160974,0.00024107,0.000160974,0.000330138,0.003176048,0.000160974
7/22/2016,0.8425437,0.4408591,0.0974773,0.5742241,0.4319623,10.4043143,0.6510189,0.125636975,7.7852E-05,0.000127322,7.7852E-05,5.97218E-05,0.002465306,7.7852E-05
7/15/2016,0.8916428,2.8316592,0.1208541,2.2912684,1.4639859,30.1255491,1.098061975,1.6919959,0.000243666,0.000598539,0.000243666,0.00055048,0.003031977,0.000243666
7/8/2016,2.259748975,5.1013289,0.3580119,2.3857006,2.0124539,29.37739922,1.4450967,1.2703889,0.000246682,0.000327322,0.000246682,0.000324763,0.014070118,0.000246682
7/1/2016,1.172212225,10.7022607,0.8461993,7.458808325,2.7889267,52.0994538,4.0577631,1.476080025,0.00068379,0.000312399,0.00068379,0.000898666,0.005247456,0.00068379
6/24/2016,3.2038993,5.7867621,0.3707614,5.1059184,2.2252293,53.5809848,3.1684446,1.5127231,0.000863069,0.001689046,0.000863069,0.000852996,0.006724771,0.000863069
6/17/2016,0.7045459,5.3719192,0.370393527,4.0283459,2.3428427,25.97106584,1.1325132,1.448705955,0.000137782,0.000305372,0.000137782,0.000290925,0.003858872,0.000137782
6/10/2016,1.1401614,2.1391548,0.3068623,2.4708091,2.2410202,19.01433363,0.7791343,0.7309533,0.000249671,0.000251619,0.000249671,0.000471145,0.011801199,0.000249671
6/3/2016,1.0674251,2.3582411,0.2252791,3.0972601,0.9831483,21.6546921,1.2609194,0.7835373,8.48613E-05,0.00031108,8.48613E-05,5.27081E-05,0.002426842,8.48613E-05
5/27/2016,0.9876079,3.0980942,0.2368813,3.4347103,1.4465409,26.5322887,1.1787061,1.086882575,0.000135193,0.000426595,0.000135193,0.000325718,0.00551866,0.000135193
5/20/2016,0.9079277,3.1258026,0.377492275,4.296768323,1.2262651,19.3402569,0.8064323,1.2347293,8.73412E-05,0.000208737,8.73412E-05,0.000125389,0.005384908,8.73412E-05
5/13/2016,0.711884925,1.2510751,0.1849423,2.2842518,0.9089377,23.4668301,0.5640775,0.6536033,5.66296E-05,0.000156241,5.66296E-05,0.000169043,0.004410543,5.66296E-05
5/6/2016,1.2713269,4.1216679,0.3950523,3.0713449,1.4844445,36.7382779,1.032764524,1.0220968,0.000114457,0.00017602,0.000114457,0.000140402,0.001763104,0.000114457
4/29/2016,1.6314508,1.8274156,0.2967461,1.5501823,1.462556621,17.23978653,0.3852531,1.0428413,7.80191E-05,0.000368012,7.80191E-05,0.000201847,0.006720104,7.80191E-05
4/22/2016,0.7792091,2.7854979,0.2506806,2.3926327,1.3745691,38.2506522,1.8648003,1.3416331,0.000328026,0.000236157,0.000328026,0.000230843,0.002788121,0.000328026
4/15/2016,1.6599753,6.367586175,0.5398139,10.3292917,2.2669657,49.5148414,1.7796778,1.6108662,0.000467526,0.000426396,0.000467526,0.000480216,0.006257742,0.000467526
4/8/2016,1.3507853,2.00292375,0.2352458,2.3908523,1.390550661,19.8210829,0.8181268,1.3843674,0.000239523,0.000136636,0.000239523,0.000712226,0.002290787,0.000239523
4/1/2016,0.5177286,1.403116974,0.1050013,1.014578425,0.828286825,18.8243619,1.1065081,1.0063018,0.000480518,0.000568516,0.000480518,0.000591114,0.005899379,0.000480518
3/25/2016,1.324139594,1.690066551,0.2843222,4.3607709,1.4892699,31.5295203,2.0961456,0.5054693,0.000139386,0.000165081,0.000139386,0.000405407,0.00792361,0.000139386
